# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080415_L_18p0m.dat
#       q_nm^-1              I           sigma 
  5.290014e-02    3.152258e+00   1.395221e-01
  5.343194e-02    2.964873e+00   1.504404e-01
  5.396374e-02    2.813540e+00   1.631050e-01
  5.449554e-02    2.647172e+00   1.457016e-01
  5.502733e-02    2.808081e+00   1.605360e-01
  5.555913e-02    2.849267e+00   1.478719e-01
  5.609093e-02    2.956979e+00   1.361130e-01
  5.662273e-02    2.753064e+00   1.532726e-01
  5.715452e-02    2.751399e+00   1.461442e-01
  5.768632e-02    2.805860e+00   1.551014e-01
  5.821812e-02    2.994713e+00   1.522041e-01
  5.874992e-02    2.953219e+00   1.551711e-01
  5.928172e-02    2.727551e+00   1.790780e-01
  5.981351e-02    2.839190e+00   1.850329e-01
  6.034531e-02    2.508671e+00   1.779416e-01
  6.087711e-02    2.653165e+00   1.911842e-01
  6.140891e-02    2.393183e+00   1.661453e-01
  6.194070e-02    2.764782e+00   1.969827e-01
  6.247250e-02    2.528600e+00   2.109327e-01
  6.300430e-02    2.532276e+00   2.203901e-01
  6.353610e-02    2.782089e+00   2.540725e-01
  6.406790e-02    2.187091e+00   2.876288e-01
  6.459969e-02    2.409537e+00   2.748824e-01
  6.513149e-02    3.540582e+00   4.577661e-01
  6.566329e-02    2.151663e+00   4.413548e-01
  6.619509e-02    1.896783e+00   5.109908e-01
  6.672689e-02    2.811870e+00   4.409562e-01
